protein1,protein2,label
P04037,Q3E835,0
P47165,Q04216,0
P38620,Q12156,0
P53332,Q06199,0
O13583,Q04964,0
P20433,Q06697,1
P18411,Q04081,0
P53092,Q04675,0
P32419,Q05530,0
P26448,P38868,0
Q03085,Q8TGR2,0
P32899,Q05498,1
P17260,Q07623,0
P38166,Q06170,0
Q02260,Q05900,1
P15731,Q08990,0
P53174,Q06810,0
P53823,Q08492,0
P33333,Q03083,0
Q03205,Q08786,0
P00546,P06774,0
Q08270,Q12208,0
P08525,P35180,0
O13575,Q03554,0
P32645,Q08580,0
P34224,P53288,0
P35181,P36018,0
P38166,P38240,0
P25348,Q04949,0
P53163,Q02647,0
A0A023PXI0,P06844,0
P36523,Q05015,0
P23644,Q03920,0
A0A023PZJ3,P36040,0
Q07913,Q12192,0
P47172,P53330,0
Q06494,Q07435,0
P43544,Q07688,0
P36127,P38304,0
P38805,P41903,0
P08067,P47183,0
P10659,P37262,0
P26783,P51402,1
P38209,Q12338,0
P20434,Q08492,0
P53941,Q07921,0
P25373,P53105,0
O13536,P40031,0
O13542,O42831,0
P53231,Q12225,0
A0A023PZH5,P53200,0
P29589,Q04430,0
P47141,P53011,0
P48836,P53262,1
P53757,Q03935,0
P52868,P87280,0
P47095,Q12044,0
P38803,Q02772,0
Q01766,Q05789,0
P05317,P47078,0
P23285,Q08219,0
P05739,P53212,0
P0CL40,P53325,0
O13572,P32450,0
P69771,Q12352,0
P47062,P54780,0
P39516,P53282,0
O14464,P38120,1
P36104,P53167,0
P54999,Q06071,0
P40101,Q6WNK7,0
P25607,P53861,0
P06104,P40554,0
P36973,Q3E772,0
P53218,Q99188,0
P47174,P53035,0
P36060,Q07549,0
P25358,Q06707,0
P87012,Q03151,0
P13434,Q99181,0
Q6B2U8,Q6Q572,0
P32496,Q06143,0
P0CL31,P38241,0
P53234,Q12352,0
P35176,P38357,0
P06168,Q05498,0
P10834,Q12283,0
P0CX39,P14127,1
P38797,P40532,0
P47044,Q06051,0
Q3E824,Q96VH3,0
A0A023PXI8,P40045,0
P53750,Q03554,0
P36521,Q06005,0
A0A023PYD3,P36068,0
P46961,Q06236,0
P53229,Q05043,0
P05744,P05748,1
P38430,Q12008,0
P38801,Q03419,0
P40323,P49954,0
P36082,Q06563,0
A0A023PYD3,P47081,0
O94085,Q04110,0
O75012,Q12746,0
Q06835,Q6B0X1,0
P07280,Q08522,0
P54857,Q03219,0
O13567,Q08981,0
P0CX27,Q02326,1
P39548,P39557,0
P53311,Q3E833,0
P39995,P53181,0
Q06676,Q08215,0
Q03558,Q08235,0
P24280,P47103,0
P32288,P34246,0
P15700,P38072,0
P0CE96,P40049,0
P05317,P38701,1
A0A023PXG3,P38749,0
P0CX30,Q08906,0
P40168,Q06695,0
P0C5R2,P34251,0
P00044,Q8TGQ2,0
Q03675,Q04438,0
P0CX26,Q3E833,0
A0A023PYJ4,P39724,0
Q12143,Q12264,0
P23369,P39543,0
Q08540,Q12133,0
P46986,Q03702,0
P36534,P51998,1
P0CX44,P26783,1
P0CX56,P39108,0
A0A023PYH5,P41544,0
P32344,P40461,0
Q02774,Q12347,0
P0CY00,P33441,0
P29589,P38064,0
P21374,P38991,0
P02407,P0CX35,1
P38842,Q07555,0
P38829,Q08906,0
P05755,P38701,1
P02407,P0C2H8,1
P28241,P40101,0
P38270,Q12084,0
Q02831,Q03798,0
P32353,Q12241,0
Q06267,Q12345,0
P38783,P53242,0
P25303,P35182,0
P07249,Q06406,0
P05319,Q00381,0
P0C5R2,P40543,0
P39710,Q12118,0
P32773,P53263,0
Q04100,Q3E791,0
P07807,P40531,0
Q08686,Q08974,0
P53728,Q02521,0
P40993,P53336,0
P47021,Q08241,0
P25453,P50112,0
P34253,Q02969,0
O14467,Q08235,0
P20434,Q04307,1
P47087,Q03981,0
P53178,Q08872,0
P53066,Q03920,0
P40493,P53080,0
P36155,P38987,0
P38210,Q06090,0
P43623,Q12210,0
P36151,P53965,0
P00410,P08067,1
P33331,P53130,0
P36109,P38716,0
D6VPM8,Q04773,0
P04173,P35725,0
P0CL35,Q05503,0
P32905,P38701,1
P32339,P47009,0
P22214,Q06543,0
E9PAE4,P38812,0
P36039,P47977,0
O13519,Q12173,0
P38298,Q03771,0
P14693,Q04033,0
P04912,Q03323,1
P25601,P41912,0
P23202,P25515,0
P30402,Q08027,0
P25562,P45820,0
O13542,Q02864,0
P47115,P53831,0
P43321,Q07930,1
P39725,P46992,0
P43569,Q07551,0
P46672,Q03266,0
P36138,P40582,0
P53251,P53941,1
P40584,Q06070,0
P38912,Q03920,0
A0A023PZD5,P53844,0
O13568,P40350,0
P38872,Q04359,0
P49017,Q04689,0
P06787,Q12359,0
P32842,P40319,0
P04173,Q03373,0
P38722,Q8TGM6,0
P00163,P47055,0
P21182,Q05898,0
A0A023PYE9,P32907,0
P0C261,Q06891,0
P15367,P52490,0
O42831,P00045,0
P0C5B8,Q06594,0
O13587,P38185,0
E9PAE4,P25585,0
Q06813,Q12067,0
P41734,Q12223,0
P40000,Q03418,0
P32570,Q07881,0
P38634,P43604,0
P47010,P53905,0
Q03081,Q07451,0
P47183,Q8TGK1,0
P32379,P38961,0
P38327,Q99339,0
P53941,P87288,0
P40581,Q04368,0
P46988,Q04493,1
P32642,P53337,0
P15732,P38930,0
P36036,P40163,0
P32773,P40892,0
P32656,Q12442,0
P06168,P53289,0
P0CF16,P33312,0
Q12233,Q6Q595,0
P38214,P38754,0
P47019,P48362,0
P33419,P47103,0
P47038,Q8J0M4,0
P32800,Q08741,0
P35202,P40202,0
P53853,P53964,0
P17890,Q04951,0
P38787,Q06648,0
O13516,P38792,1
P06780,P47188,0
P38833,Q06676,0
P02400,P53889,0
P38891,Q99326,0
Q06005,Q12165,0
P40065,P53758,0
P46988,P53271,0
P38831,Q03771,0
P25587,Q08913,0
Q04006,Q7LHD1,0
P25617,Q6B0Z2,0
P25378,P34760,0
P87288,Q04083,0
P05748,P0CL29,0
P32342,P42884,0
Q06405,Q3E6R5,0
O13544,P09007,0
P0CX32,Q12248,0
P31412,Q08872,0
P53262,Q04603,0
P0CX83,P36149,0
O13550,P34222,0
O13543,Q07613,0
P42941,P53035,0
P04840,P32472,0
P53194,Q12343,0
A0A023PZJ9,O13564,0
P0CD91,P0CF35,0
P38146,Q06813,0
P29453,P53824,0
P31377,P47056,0
P21734,P40060,0
P25560,P40555,0
P32435,Q12291,0
P0CY00,P36147,0
A0A023PYG1,P16892,0
P14905,P57743,0
P0CE90,P34087,0
P36523,P40070,0
Q03151,Q06697,0
P38815,Q03778,0
P32804,Q03161,0
P0CX89,P46670,0
P40521,Q05947,0
P01119,P53956,0
P27680,P47055,0
P40188,Q3E747,0
P87108,Q08749,1
P53093,Q03151,0
P40509,Q99318,0
A0A023PZE8,P89114,0
P0C5N3,P53837,0
P25616,P40454,0
P53011,Q12145,0
A0A8D9UGQ7,Q12394,0
A0A023PZC3,P38242,0
P47036,Q04867,0
P38751,P53291,0
P25379,Q08920,0
P38843,P43542,0
O13533,Q08503,0
P06242,P40093,0
P0CX51,Q05015,0
P25657,P38341,0
O13553,Q06624,0
P53111,Q04210,0
P48412,P53879,0
P53321,Q07880,0
A0A023PXP7,Q08213,0
P13856,P43600,0
Q08747,Q12520,0
Q06104,Q12243,0
P53161,Q8TGL0,0
P43563,Q04110,0
Q04487,Q08300,0
P37267,P50946,0
A0A023PYF4,P46991,0
A0A023PXP4,P53175,0
P52919,Q07649,0
Q12366,Q12483,0
P25576,Q02685,0
P25603,P40065,0
P36079,Q06109,0
P40548,Q07811,0
P38341,Q96VH1,0
P0CX88,Q03049,0
P0CD98,P39548,0
P0CX50,Q12431,0
P05740,Q99316,0
P0CH63,P53113,0
Q3E792,Q3E7Z2,0
P36098,Q12245,0
Q07988,Q12182,0
P06704,P53251,0
P53271,Q03898,0
Q05789,Q8TGK7,0
P35127,P40476,0
P0CX50,P40007,1
P53058,Q08465,0
P38884,P39548,0
P0C5L6,P38242,0
P36145,P40093,0
A0A023PZD0,P53089,0
P38072,Q04734,0
P00424,P36169,0
P17157,P36109,0
P0C0W9,P36087,0
O13553,Q12178,0
P36531,P50623,0
O13571,Q03695,0
P32899,Q04651,0
P32642,Q08245,0
O13525,P40963,0
P40188,Q03667,0
P43618,P47167,1
P53282,Q07928,0
P12687,P32445,0
P36973,Q12251,0
P36169,P40006,0
Q05583,Q12210,0
P25443,P9WEJ4,0
P38342,P87275,0
P21771,Q03976,1
P25042,P46988,0
P39931,P53213,0
P31109,P87267,0
P04840,P32643,0
P41808,Q06389,0
P40156,P40584,0
P39718,Q12154,0
P00330,P48412,0
P43599,P50623,0
P0CX78,P36531,0
P32902,P36088,0
P41056,Q06236,0
P47180,P48232,0
P32471,P39110,0
P02293,P47110,0
P19073,P40062,0
A0A023PZA4,P40102,0
P36036,Q6Q5F3,0
P0CX89,Q3E784,0
P0CG63,P42847,0
P32905,Q04307,0
P53045,Q12017,0
P40579,Q3E769,0
P46683,P53922,0
P50087,Q6B0R7,0
P41735,P53315,0
P27882,Q12208,0
P25649,P50105,0
P42941,Q04471,0
P05756,P50086,0
P36135,Q07350,0
P0CX89,P47028,0
O13517,P38864,0
P19516,Q04658,0
P38824,P54857,0
P35733,Q12233,0
P38344,P40168,0
A0A023PXM7,O13556,0
A0A023PXE5,P38829,0
P38430,Q8TGM9,0
O13567,P36534,0
P38214,Q92316,0
Q12111,Q12147,0
P00044,P32630,0
P43537,Q08422,0
A0A023PZK9,P37261,0
P35996,P53733,1
P47143,Q07843,0
P40089,Q06406,1
P47028,P53249,0
P00045,Q7LIF2,0
O13583,P32914,0
P32939,P53342,0
P38986,P53906,0
P47053,Q02961,0
P38191,P47132,0
P38175,P39532,0
P10962,P38210,0
P40006,P53875,0
P0CH63,Q12431,0
A0A023PZG0,Q02651,0
P33412,P43592,0
A0A023PXD5,Q3E776,0
P39540,Q99325,0
P53210,Q04501,0
P40323,P53198,0
P25348,P38765,0
Q12084,Q12091,0
P28707,Q6B0Y1,0
P23595,P53105,0
P53903,Q08004,0
P38987,P40312,0
P04912,Q07651,0
P0CG63,Q12331,0
P38079,P40574,0
A0A023PXQ4,P16892,0
P38910,Q3E829,0
P0CH09,P25571,0
P36093,P40008,0
O13586,P13298,0
P38307,Q07987,0
P0CL29,Q08004,0
P38857,P53175,0
P0CX27,Q12522,1
P23493,Q03673,0
P33754,Q04806,0
Q03057,Q12338,0
P39973,P53106,0
Q08522,Q99344,0
O13541,Q03703,0
P0C2H7,P46670,0
A0A023PXP4,P53884,0
P32347,Q03913,0
P32800,P47092,0
Q03480,Q7LIF2,0
Q04898,Q08985,0
O13579,P53210,0
P0CL34,P38195,0
P0CL27,Q03187,0
Q05789,Q05892,0
P21374,Q07716,0
P06182,P23059,0
P40574,P53088,0
P38232,Q12048,0
O74700,Q6B108,0
P40693,P43586,1
P00331,Q12091,0
A0A023PZH1,Q06390,0
A0A023PYC6,P43563,0
P05759,P61830,1
P36163,P38264,0
P23060,Q12349,0
P38710,Q02196,0
P46973,Q03525,0
P38326,P48235,0
P05738,P41805,1
P32584,P50945,0
P50945,Q07993,0
P32642,Q12178,0
P23797,Q12008,0
P36145,Q08702,0
P01123,P25350,0
P32459,Q04651,0
P22214,P36060,0
P40335,Q12032,0
P41910,P47187,0
P32905,Q03231,0
P00045,P36059,0
P40342,P53757,0
P05626,P0CL39,0
A0A8D9PCQ4,P47175,0
P38185,Q12327,0
A0A023PYJ0,P38891,0
P15646,P36155,0
Q12147,Q12233,0
P38238,P53910,0
P0CX31,P23248,1
A0A023PXD5,Q04005,0
Q03760,Q08241,0
A0A023PZE9,Q02651,0
P53232,Q07872,0
P38777,Q12040,0
P38251,Q04869,0
P43545,Q99401,0
Q08646,Q08911,0
A0A023PXM2,P06781,0
P52870,Q08227,0
P03872,Q12515,0
P25044,P53175,0
P0CX84,P48589,1
P53291,Q05636,0
A0A023PYC6,P38291,0
A0A023PXA5,Q03705,0
P40070,Q12330,1
P14120,P46672,0
P38282,Q07629,0
P40083,Q12493,0
O13561,P15992,0
P57743,Q02950,0
P01119,P09457,0
P36531,Q06469,0
P04449,P24000,1
P14066,P53900,0
P25352,P35202,0
P36018,Q08416,0
O14455,P38722,0
P36128,Q8TGU2,0
P00445,P40073,0
P49957,P54000,0
P37366,P38730,0
P53320,Q12187,0
P25348,Q04004,0
A0A023PZJ9,Q08273,0
P39543,P52924,0
Q04018,Q08974,0
P22214,P40339,0
P09007,P53151,0
Q06835,Q99345,0
Q08285,Q8TGK0,0
P22354,P48568,0
Q99341,Q9ZZW1,0
P05744,P0CX28,1
P07143,P53837,0
P21560,P38231,0
O94086,P46964,0
P47092,P53238,0
P25631,Q03219,0
Q04869,Q06594,0
P33751,Q03705,0
A0A023PZE8,P12687,0
A0A023PXI8,P36058,0
P0C5P0,P39726,0
P0CY13,P40049,0
P38992,Q00055,0
P53058,Q12484,0
Q08058,Q08915,0
P32805,P47094,0
P32628,P39101,0
P53242,Q06449,0
Q12307,Q99219,0
P10659,Q06563,0
P40066,Q03480,0
P39742,Q07843,0
P13434,P25637,0
Q04299,Q12148,0
P31787,Q00246,0
P46991,P53942,0
A0A023PXC2,Q12243,0
P47106,P53825,0
Q08522,Q12367,0
P20486,P25563,0
P38239,P47976,0
P40956,Q6B108,0
P38806,Q12282,0
P25576,Q02795,0
P38204,P61830,1
P53892,Q12010,0
Q06109,Q08747,0
P32842,P38260,0
P40519,Q12405,0
P07270,P36012,0
P38208,Q03480,0
O13550,Q05024,0
P40339,Q08270,0
P32774,P53223,0
P38331,Q08816,0
P53267,Q07914,0
P14905,Q06263,0
P36047,Q08976,0
D6VPM8,P35996,0
P40484,Q99401,0
Q03796,Q08991,0
P0CH64,P53204,0
P39939,P41805,1
P19358,Q12178,0
Q06834,Q8TGK0,0
P15703,Q03784,0
Q04949,Q99176,0
P53728,Q12425,0
Q03677,Q6Q572,0
P0CD91,Q12507,0
P47151,Q12055,0
P0CX82,Q3E840,0
P14127,Q3E824,0
P0C5R9,P13663,0
P53045,Q05521,0
P40506,Q12471,0
P53937,Q06678,1
P06781,P0CX43,0
P32804,P40507,0
P48232,Q12506,0
P47150,Q03913,0
Q06449,Q06813,0
Q08504,Q08686,0
A0A023PZC3,Q04212,0
A0A023PZI4,Q6B0X2,0
P47141,P50112,0
P38251,Q04773,0
P35997,Q08446,0
P36138,P53885,0
P18238,P40506,0
Q02598,Q08872,0
P38624,P40545,0
P38116,P43594,0
P26793,P36110,0
P10659,P40013,0
P53133,Q03898,0
O13578,P06100,0
P39938,Q08723,0
A0A023PXP7,Q7LIF1,0
P40440,Q04083,0
P06773,P39563,0
P29478,Q8TGN6,0
P43682,Q12004,0
A0A023PZC3,P46969,0
Q07865,Q12035,0
O94086,Q06159,0
P36039,P46965,0
P21734,P23724,0
P40056,Q12744,0
P34245,P38146,0
P07274,Q12497,0
P31386,Q04487,0
Q03673,Q99210,0
Q03778,Q04549,0
P06780,Q03220,0
P32352,P53240,0
P38912,P46992,0
Q06390,Q07458,0
P36105,P48589,1
P25348,P53929,0
P35202,P53732,0
P07347,P19516,0
P53192,Q96VH4,0
P15315,P53164,0
P0CL28,P25372,0
P33890,P34234,0
Q04081,Q05610,0
P10622,Q12288,0
P0C2H7,Q00723,0
P36012,P47086,0
P32598,P50947,0
P87281,Q04658,0
P25585,Q08646,0
Q01976,Q06891,0
P28495,P32617,0
Q04178,Q08428,0
P30656,P35202,0
P47822,Q08213,0
P38204,P40154,0
P23594,P25608,0
P40524,P53044,0
P27616,P40567,0
P40544,P53958,0
P09007,P53103,0
P36057,Q01590,0
P28519,Q3E6R5,0
P34215,Q07688,0
P32645,Q12338,0
P28777,P38782,0
P0CD98,Q03554,0
P0C2H8,P0CX45,1
P46972,P46986,0
Q08285,Q08492,1
P35189,P40898,0
P32854,P38736,1
P40449,P43592,0
P53074,Q04603,0
P00425,P53087,0
P31787,P40214,0
P0C5R5,Q96VH3,0
P0CX23,P39015,1
P39931,Q08604,0
P36138,P53062,0
P53844,Q03012,0
P53133,P53881,0
P47089,Q12402,0
P38287,Q12331,0
P40459,Q07362,0
Q02260,Q06819,1
O14455,P38794,0
P07280,P48589,1
Q12481,Q2V2Q1,0
P34227,P48015,0
P40106,P40536,0
Q07649,Q12322,0
P07347,P48568,0
P08067,Q08419,0
P14682,P53151,0
P38752,Q6Q5F3,0
P0CX42,P38232,0
P15367,Q08439,0
Q06636,Q07879,0
P05737,P32570,0
P53888,Q02895,0
P36054,P53259,0
P32905,Q12189,0
P23624,P38615,0
Q02753,Q03798,0
P38749,P53688,0
P38203,P40070,1
O13569,P32496,0
O60200,P25566,0
P0CF21,Q12328,0
P47121,Q02754,0
P40212,P47977,0
P42844,P53551,0
P39724,P53615,0
P35723,P38752,0
P32471,Q02647,0
P43569,P53329,0
P38815,Q03266,0
P01098,Q06333,0
P14741,P40096,0
P11747,P38252,0
P20133,Q06063,0
Q07505,Q12009,0
P38265,P53604,0
A0A023PZD0,O13529,0
P00128,P52286,0
P47053,P53862,0
P38728,Q08963,0
P09937,Q08911,0
P53979,Q04608,0
P21242,P40521,0
P38740,P38831,0
P06773,P21705,0
P38145,Q08241,0
A0A023PXE8,P32867,0
P49017,P50084,0
P41818,Q02217,0
P28320,Q12330,1
O13555,P20459,0
P14063,P38064,1
P47092,Q08681,0
P12686,Q12506,0
P32912,P81449,0
P19211,P39101,0
E9PAE4,P38992,0
P41903,P47121,0
P40565,Q04772,0
O13576,P26188,0
P07347,Q07379,0
P40892,Q07549,0
P25299,P38858,0
A0A023PZC7,Q8TGK0,0
P41733,Q08214,0
P05318,P38701,1
P40022,P51401,0
P48353,Q06594,0
P15873,P25693,0
P38271,P47145,0
P53266,P53896,0
P47003,P56628,0
P25561,P53615,0
P47087,Q07786,0
P53305,P53937,1
P29589,P38162,0
P37267,P42939,0
P36012,Q03554,0
P48558,Q12522,0
P38185,Q8TGN4,0
P32472,P46999,0
P0CX42,P25303,0
P25593,Q06199,0
P36064,P38962,0
P53839,Q92317,0
P40104,P43563,0
P15732,P28626,0
P39943,Q02889,0
P14724,P53251,0
Q12042,Q99395,0
P0C2H8,P0CX53,1
O94085,P43552,0
O13532,P40569,0
P14724,P32858,0
P25630,P39564,0
Q07748,Q12305,0
Q03323,Q04430,0
P53157,Q08096,0
P0CX51,P26783,1
P48836,Q08498,0
P40470,Q12035,1
P38992,P47103,0
P25349,P53691,0
P26448,Q02969,0
P40506,Q08816,0
A0A023PZE2,Q12525,0
P39108,P53900,0
P38893,P42941,0
P35176,P36094,0
P36010,P48238,0
P38066,P89495,0
P47089,Q05027,0
P21190,Q12017,0
P0CX12,P53105,0
P32564,P53175,0
P0CE69,P36520,0
P38759,Q08741,0
P0CY00,P40465,0
Q04629,Q6B0Y1,0
P15367,P53822,0
P53928,Q6B0W0,0
A0A023PXM2,O13588,0
P18414,Q08533,0
Q06338,Q6B0Y7,0
O13553,Q12378,0
P32339,P38253,0
P26755,P50943,0
P47059,Q07915,0
P53821,Q12341,0
P0CX41,P34238,0
P53841,Q02732,0
P47172,Q08911,0
O13576,Q99190,0
P05743,Q03784,0
P38071,Q8TGU2,0
P38279,Q12046,0
P22217,P38171,0
P04449,P53063,0
P00812,P43599,0
P37263,P38197,0
P0CX17,Q99326,0
P34161,P46961,0
Q03246,Q12426,0
P35127,P36061,0
P03962,P53062,0
P40018,Q99373,0
Q04894,Q06695,0
P31787,Q12157,0
Q05809,Q12336,0
P06838,Q12328,0
P38773,Q12052,0
P0CX46,P48239,0
Q05874,Q08620,0
P87272,Q12261,0
P00331,P38238,0
P28004,P53769,1
P52492,Q03667,0
Q07865,Q12249,0
P05749,Q08235,1
P26448,P47119,0
P53854,Q06070,0
A0A023PYD0,P32910,0
P39978,P53141,0
P28778,P43580,0
O13542,P34234,0
Q03373,Q04396,0
Q03835,Q07649,0
P87271,Q04651,0
P04449,Q9ZZW2,0
P38892,Q6B0Y8,0
P16550,P53195,0
O13553,P0CX12,0
P32628,P43563,0
P38864,P47058,0
P52286,Q12329,0
P38881,Q06616,0
P05375,P50861,0
P41940,Q03081,0
P53720,Q05933,0
Q12314,Q12330,0
P38264,Q07992,0
P40521,Q04477,0
P05744,Q02204,0
Q02969,Q08474,0
P26755,Q03673,0
P38116,P40565,0
P28004,P53158,0
P38702,Q07532,0
P35176,P37263,0
A0A023PZL2,Q08004,0
P29311,P53206,0
P40502,Q08096,0
P36523,P47062,0
P40348,Q05898,0
P35178,Q12524,0
P43541,Q06678,0
P0CX37,P38184,0
P34227,Q06151,0
P0CL42,Q08746,0
P05738,Q08293,0
Q03102,Q12327,0
P40414,Q05867,0
P36065,P40898,0
P87280,Q12320,0
P38201,P40052,0
P46989,P87012,0
P38182,Q12743,0
P14832,P53872,0
P38204,P47010,0
P48232,Q12106,0
P25043,Q02770,0
Q02795,Q08230,0
P39988,P53143,0
P34247,Q08285,1
P40575,Q06205,0
P20433,P29055,1
P01123,P43546,0
P0CX44,P38139,0
P47131,Q3E792,0
P14020,P53887,0
A0A023PYG5,P0CX32,0
P32838,Q05015,0
P39742,Q12020,0
P53892,Q12284,0
P53872,Q03525,0
P34247,Q12057,0
P36531,P47076,0
O13539,P33317,0
P36121,Q12400,0
P40081,Q03406,0
P00128,Q03559,0
P39726,Q12084,0
O14464,P53875,1
P38763,P53854,0
P0CF19,P33412,0
P32611,Q03788,0
P05759,Q05498,1
P40449,P53138,0
P06838,P53831,0
P21825,Q05898,0
P47044,Q05867,0
Q08230,Q8TGK7,0
P47976,Q02642,0
P38637,Q03788,0
P05756,Q05015,0
P53250,Q06005,0
P34162,Q02732,0
P53074,Q08756,0
P26449,P36532,0
P53245,Q02803,0
P53339,Q12368,0
O13512,P38139,0
P53922,Q08272,0
P40212,Q03429,0
P38166,P40165,0
Q08187,Q12379,0
O13558,P87271,0
P38740,Q04359,0
P38428,P53970,0
P34251,P53279,0
O13561,Q8TGR5,0
P32529,P38839,0
P38287,P53335,0
P53320,Q05530,0
O13560,Q04304,0
P32318,Q6B0W0,0
P40156,P46998,0
P06367,P42884,0
Q02260,Q08920,1
Q03246,Q06678,1
P37261,P40052,0
P0CL30,P38898,0
P12686,P38120,1
P40558,P45976,0
P47167,P48238,0
P53965,Q07410,0
P25608,Q04067,0
P43682,Q99395,0
P53108,P53256,0
P36108,P40531,0
P06785,P36153,0
Q02804,Q03529,0
P47152,Q03778,0
P38068,Q06148,0
P23724,Q99288,0
P47128,Q08994,0
P06704,P53081,0
P36012,Q12515,0
P30402,P40509,0
P34232,Q03788,0
P53011,Q08620,0
O13546,P53342,0
P38143,Q12744,0
P0CX40,P53183,0
P47148,P53072,0
P38263,Q07658,0
P54857,Q12245,0
P53122,Q03050,0
P14693,Q06624,0
P38322,Q07949,0
P48589,P53630,0
P47089,Q04868,0
P38336,Q12530,1
P05318,P33442,1
A0A023PZL7,Q04608,0
O13563,Q12160,0
O14467,Q03375,0
P17558,P32792,0
P0CX19,P40544,0
P38354,P53856,0
P51998,Q02950,1
P38284,P38957,0
P0CX56,Q04705,0
P17891,P27999,0
P49017,Q08976,0
P47111,Q12063,0
P47096,Q07521,0
P00358,Q04978,1
P38313,P42847,0
A0A023PZE4,Q04370,0
P46669,Q07881,0
P38185,P38824,0
P40323,Q2V2P6,0
P40156,Q07967,0
P05750,Q07843,0
P35734,Q12452,0
P53229,P54837,0
P38345,Q07746,0
P03962,P40040,0
Q02598,Q07927,0
P46984,P49334,0
P38233,Q3E842,0
P38806,Q08532,0
A0A023PXE5,P40052,0
P0CX79,Q6Q572,0
P25348,Q99369,0
O75012,Q02950,1
P25652,P33317,0
P0CX23,Q12404,0
P25638,P50088,0
P38779,Q12115,0
P0CX47,P25620,0
Q05942,Q3E743,0
P03872,P23639,0
P43566,Q07534,0
P25584,P53937,0
P43567,P43624,0
P0CY09,P19358,0
P32617,Q12515,0
P40098,Q04978,0
P40212,Q99395,0
P36155,Q04203,0
P03962,P39551,0
P0C0W1,P40470,1
P40584,P53039,0
P32584,Q02256,0
P26755,P36058,0
P0CE86,P53937,0
P38208,Q12006,0
P36531,P43604,0
P38340,Q99314,0
P26783,P53092,0
P38813,P53053,0
P52870,Q05899,0
O13542,P38812,0
P25563,P36094,0
P00331,Q08911,0
P28627,P39931,0
P34162,P53035,0
P38624,P53295,0
P0CX40,P53044,0
P53902,P53975,0
P40556,Q04431,0
P05738,P47137,0
Q02651,Q07379,0
P07143,P36012,0
P28834,Q08218,0
P00431,Q08811,0
P17536,P40449,0
P16547,P53155,0
P38173,Q04372,0
P48232,Q05533,0
Q08958,Q8TGN6,0
P53144,Q06148,0
O94143,Q6B0R2,0
P32613,P53199,0
P0CX41,P40019,0
P14066,Q02046,0
P38075,P38260,0
P38879,Q06333,0
A0A023PZG0,P39110,0
P38212,Q12375,0
A0A023PXD9,P38759,0
Q08963,Q12368,1
Q04598,Q12367,0
P53737,Q04368,0
P36036,Q03525,0
O13569,Q02651,0
P01098,P36162,0
A0A023PXH6,P29340,0
P53084,Q03829,0
P26798,P46961,0
P32643,Q12064,0
P87282,Q08749,0
P47152,Q99325,0
P53828,Q06152,0
P48589,Q08172,0
P25583,P38342,0
P32912,P34253,0
P50861,Q08920,0
P36157,P87285,0
Q3E7Y4,Q99393,0
P04037,Q04019,0
Q03864,Q6B2U8,0
P53724,Q03430,1
A0A023PYK2,P38876,0
O13571,P25584,0
P40356,P43539,0
P36105,Q08486,0
P16622,Q02486,0
P39724,Q05611,0
P0C074,Q03375,1
Q04069,Q07379,0
P53887,Q05892,0
P0CX28,Q12169,0
P25515,P28519,0
P53900,Q03373,0
Q12143,Q8TGN6,0
P42946,P47146,0
P53833,Q06594,0
P47095,P53232,0
O43137,P53072,0
P47004,Q12177,0
Q08873,Q12125,0
P38910,Q06651,0
Q06819,Q07993,0
Q05611,Q3E824,0
P38252,Q02651,0
P32419,Q12041,0
P47053,P51996,0
Q04674,Q12006,0
P38127,Q12148,0
P20486,Q12352,0
O13529,Q3E7A7,0
P05319,Q8TGL4,0
P26786,P35997,1
P38711,Q07990,0
P25352,Q02889,0
P53047,Q08922,0
P38337,P53719,0
Q04341,Q06891,0
O13557,P39516,0
P0CX96,P38336,0
P23644,P47126,0
P38337,Q03289,0
P53188,Q12044,0
P43607,P47165,0
P53320,Q08532,0
A0A023PXN3,P36133,0
P35719,P39552,0
P19454,P23202,0
P0CE96,Q02209,0
P21825,P52492,0
P40165,Q07913,0
A0A023PZF5,P15790,0
P0CX28,Q12213,1
P02309,P39707,0
P30902,Q03888,0
P25608,P37267,0
Q04597,Q08994,0
P40539,P43563,0
P0CX16,Q04019,0
P38287,P40001,0
P14359,P38815,0
A0A023PXB0,P36139,0
P25649,Q12373,0
A0A023PXQ9,P06242,0
P07266,P40342,0
P25571,P25629,0
P53915,Q04396,0
P00812,P53164,0
P53105,Q07881,0
P33122,P53949,0
Q02950,Q04814,0
P0C5M2,P53335,0
P38063,P38620,1
Q03879,Q06813,0
P0CL35,Q12338,0
P36077,Q04487,0
P53221,Q12395,0
P42938,P53827,0
P40089,P40102,0
P38819,Q08974,0
P0CX50,P38779,1
P28320,Q12479,0
P38161,P40076,0
P0CY07,P38316,0
P40342,P53221,0
P16523,P25562,0
O13568,P07807,0
O13563,Q08723,1
Q06102,Q08521,0
P25652,P53538,0
P40093,Q02775,0
P05755,Q12123,0
P12962,P38282,0
A0A023PYC6,Q03829,0
P40524,Q02804,0
P38275,Q12341,0
P25642,P36526,1
P53823,Q04434,0
P33204,P33328,0
P26783,P43552,0
P0C0T4,Q12254,0
P39742,P47062,0
P0CE69,P38077,0
P18411,P53146,0
Q03323,Q7LIF1,0
P05986,P11076,0
P53092,Q07988,0
P38624,P40168,0
Q00618,Q12455,0
P40219,P53823,0
